x_deb,y_deb,x_fin,y_fin,is_eating,type_of_pion,color
4,6,4,5,False
4,1,4,2,False
3,7,6,4,False
1,1,1,2,False
6,4,6,2,False
1,2,1,3,False
6,2,5,2,False
1,3,1,4,False
1,6,1,5,False
2,1,2,2,False
2,7,1,6,False
2,2,2,3,False
1,6,3,4,False
7,1,7,2,False
3,4,2,3,True,pions,2
3,0,1,2,False
0,6,0,5,False
2,0,0,2,False
0,5,1,4,True,pions,2
7,2,7,3,False
0,7,0,2,True,fou,2
1,2,0,3,False
0,2,2,2,False
0,3,0,4,False
2,2,2,0,False
